,ID,SMILES
191,191,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CN=CC(Br)=C3)=O)C=C2
192,192,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=C(Cl)C(C=CC=C4)=C4S3)=O)C=C2
193,193,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=NO3)=O)C=C2
194,194,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C(C(C(F)(F)F)=CC=C3Cl)=C3F)=O)C=C2
195,195,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC(Cl)=CC=C3F)=O)C=C2
196,196,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(COC3=CC=C(Cl)C=C3)=O)C=C2
197,197,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=C(I)C=C3)=O)C=C2
198,198,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=C(OC)C=C3)=O)C=C2
199,199,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=C(C(C)C)C=C3)=O)C=C2
200,200,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=C(F)C(Br)=C(F)C(F)=C3F)=O)C=C2
201,201,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=C(CCCC)C=C3)=O)C=C2
202,202,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=C(Cl)C(C=CC(F)=C4)=C4S3)=O)C=C2
203,203,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3CCCCC3)=O)C=C2
204,204,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=C(Cl)C(F)=CC=C3F)=O)C=C2
205,205,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=C(F)C=C3)=O)C=C2
206,206,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC(F)=CC=C3)=O)C=C2
207,207,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=C(C4=CC=CC=C4)O3)=O)C=C2
208,208,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC(Cl)=C(F)C=C3)=O)C=C2
209,209,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=C(F)C=C(F)C=C3)=O)C=C2
210,210,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=CN=C3SC)=O)C=C2
211,211,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(CCCCCCl)=O)C=C2
212,212,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=CC=C3OCC)=O)C=C2
213,213,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=C([N+]([O-])=O)C=C3Cl)=O)C=C2
214,214,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=C(C(F)(F)F)C=C3F)=O)C=C2
215,215,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC(F)=C(Cl)C=C3Cl)=O)C=C2
216,216,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(CC3CCCC3)=O)C=C2
217,217,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=CC=C3C)=O)C=C2
218,218,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=C(Cl)C=C3Cl)=O)C=C2
219,219,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=C(C)ON=C3C4=CC=CC=C4)=O)C=C2
220,220,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC(C(F)(F)F)=CC=C3F)=O)C=C2
221,221,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=C(OCCCCCC)C=C3)=O)C=C2
222,222,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=C(C4=CC([N+]([O-])=O)=C(Cl)C=C4)O3)=O)C=C2
223,223,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC(C(F)(F)F)=C(OC)C=C3)=O)C=C2
224,224,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC(F)=CC=C3Cl)=O)C=C2
225,225,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C(C)OC3=CC=CC=C3)=O)C=C2
226,226,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=C(F)C(Cl)=CC=C3)=O)C=C2
227,227,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=C(F)C(Cl)=CC(C(F)(F)F)=C3)=O)C=C2
228,228,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=CC(C(F)(F)F)=C3F)=O)C=C2
229,229,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=C(C)C(F)=C3)=O)C=C2
230,230,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=CC=C3F)=O)C=C2
231,231,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=C(CCCCCCCCCC)C=C3)=O)C=C2
232,232,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=C(C4=CC([N+]([O-])=O)=CC=C4)O3)=O)C=C2
233,233,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC(F)=CC=C3C)=O)C=C2
234,234,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC(C(F)(F)F)=C(F)C=C3)=O)C=C2
235,235,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=C(CCCCCC)C=C3)=O)C=C2
236,236,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=C(F)C=CC=C3C(F)(F)F)=O)C=C2
237,237,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=C(OCC)C=CC4=C3C=CC=C4)=O)C=C2
238,238,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=C(F)C(F)=C(C)C=C3)=O)C=C2
239,239,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=C(F)C(F)=C(F)C(F)=C3F)=O)C=C2
240,240,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(CCCC(OC)=O)=O)C=C2
241,241,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC(Cl)=CC=C3)=O)C=C2
242,242,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(COC(C)=O)=O)C=C2
243,243,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=C(C)C(C)=CC=C3)=O)C=C2
244,244,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=C(Br)C(F)=C(F)C(F)=C3F)=O)C=C2
245,245,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=C(F)C(Cl)=C(F)C=C3)=O)C=C2
246,246,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=C(CCCCCCCCC)C=C3)=O)C=C2
247,247,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC(C)=CC=C3)=O)C=C2
248,248,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=C(OC(C)=O)C=CC=C3)=O)C=C2
249,249,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=C(F)C(C)=CC=C3Cl)=O)C=C2
250,250,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC(Cl)=CC(Cl)=C3)=O)C=C2
251,251,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=C(C4=CC([N+]([O-])=O)=CC=C4Cl)O3)=O)C=C2
252,252,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=C(Cl)N=C3)=O)C=C2
253,253,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=C(C4=CC=CC=C4[N+]([O-])=O)O3)=O)C=C2
254,254,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=NC=CN=C3)=O)C=C2
255,255,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=C(Cl)C(Cl)=CC=C3)=O)C=C2
256,256,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=C(Br)C=C3)=O)C=C2
257,257,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)=O)C=C2
258,258,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(CCC3=CC=CC=C3)=O)C=C2
259,259,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(CC3=CC=C(Cl)C=C3)=O)C=C2
260,260,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=C(F)C(F)=C(Cl)C(F)=C3F)=O)C=C2
261,261,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=C(OCCCC)C=C3)=O)C=C2
262,262,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC(F)=CC=C3C(F)(F)F)=O)C=C2
263,263,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=C(C)ON=C3C4=C(Cl)C=CC=C4F)=O)C=C2
264,264,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=C(C4=CC=CC=C4)C=C3)=O)C=C2
265,265,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=C(C4=CC=C([N+]([O-])=O)C=C4Cl)O3)=O)C=C2
266,266,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC(Cl)=C(Cl)C=C3)=O)C=C2
267,267,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C(CC)CCCC)=O)C=C2
268,268,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=C(CCC)C=C3)=O)C=C2
269,269,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=C(Cl)C=CC=C3F)=O)C=C2
270,270,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC(F)=C(C(F)(F)F)C=C3)=O)C=C2
271,271,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC(Br)=CC=C3)=O)C=C2
272,272,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=C(CCCCC)C=C3)=O)C=C2
273,273,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=CC=C3I)=O)C=C2
274,274,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=CC=C3Br)=O)C=C2
275,275,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3CC3)=O)C=C2
276,276,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=C(F)C=C3Cl)=O)C=C2
277,277,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=CN=C3Cl)=O)C=C2
278,278,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3CCCC3)=O)C=C2
279,279,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=C(C)OC=C3)=O)C=C2
280,280,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=CN3C)=O)C=C2
281,281,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=C(CCCCCCC)C=C3)=O)C=C2
282,282,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=C([N+]([O-])=O)O3)=O)C=C2
283,283,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=CS3)=O)C=C2
284,284,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=C(C(F)(F)F)C=C3)=O)C=C2
285,285,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC(OC)=C(OC)C(OC)=C3)=O)C=C2
286,286,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=C(F)C=C(F)C=C3F)=O)C=C2
287,287,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=CC=C3Cl)=O)C=C2
288,288,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(CCC=C)=O)C=C2
289,289,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=CC=C3)=O)C=C2
290,290,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(N3CCOCC3)=O)C=C2
291,291,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(/C=C/C3=CC=CC=C3)=O)C=C2
292,292,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(CCC3=CC=C(OC)C=C3)=O)C=C2
293,293,CN(CCO)C1=CC=C(\C=C\C(=O)C2=CC=C(NC(=O)C3=C(C)C=CS3)C=C2)C=C1
294,294,O=C(C1=CC=C(NC(C2=CC=C(C3=CC(Cl)=CC=C3Cl)O2)=O)C=C1)/C=C/C4=CC=C(N(C)CCO)C=C4
295,295,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=C(C)N=C3Cl)=O)C=C2
296,296,O=C(C1=CC=C(NC(C2=C(Cl)C(Cl)=C(Cl)S2)=O)C=C1)/C=C/C3=CC=C(N(C)CCO)C=C3
297,297,O=C(C1=CC=C(NC(C2=NOC(C)=C2)=O)C=C1)/C=C/C3=CC=C(N(C)CCO)C=C3
298,298,O=C(C1=CC=C(NC(C2=CC=C(C)O2)=O)C=C1)/C=C/C3=CC=C(N(C)CCO)C=C3
299,299,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(/C=C/C)=O)C=C2
300,300,O=C(C1=CC=C(NC(C2=CC=C(C3=CC=C(F)C=C3)O2)=O)C=C1)/C=C/C4=CC=C(N(C)CCO)C=C4
301,301,O=C(C1=CC=C(NC(C2=CC=C(C3=CC=CC(Cl)=C3Cl)O2)=O)C=C1)/C=C/C4=CC=C(N(C)CCO)C=C4
302,302,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(CCCCCBr)=O)C=C2
303,303,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(CCCCCCCCCCC)=O)C=C2
304,304,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=CC(I)=C3)=O)C=C2
305,305,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C(C)(C)C)=O)C=C2
306,306,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(CCCCCC)=O)C=C2
307,307,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=C(OC)C=CC(OC)=C3)=O)C=C2
308,308,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(CC(OC(C)=O)C3=CC=CC=C3)=O)C=C2
309,309,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=C(OCCCCCCC)C=C3)=O)C=C2
310,310,O=C(C1=CC=C(NC(C2=CC=CO2)=O)C=C1)/C=C/C3=CC=C(N(C)CCO)C=C3
311,311,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=CN=C3)=O)C=C2
312,312,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(CCCCCCC=C)=O)C=C2
313,313,O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3C=CCCC3)=O)C=C2
314,314,O=S(C1=CC=CC=C1C=CC2=CC=C(C3=CC=C(C=CC4=CC=CC=C4S(=O)([O-])=O)C=C3)C=C2)([O-])=O.[Na+].[Na+]
315,315,[H][C@@]1([C@@H](C2=CC=NC3=CC=C(C=C23)OC)O)C[C@@H]4CC[N@]1C[C@@H]4C=C
316,316,C12=NN(C3=CC=CC=C3)N=C1C=CC=C2
317,317,O=C(C1=CC=CC=C1)C2=NN(C3=CC=CC=C3)N=C2C4=CC=CC=C4
318,318,OC(C=CC1=C2C=CC=C1)=C2C3=NN(C4=CC=CC=C4)N=C3C5=CCCCC5
319,319,C=C(C1=CC=CC=C1)C2=NN(C3=CC=CC=C3)N=C2C4=CC=CC=C4
320,320,C1(C2=NN(C3=CC=CC=C3)N=C2)=CC=CC=C1
321,321,C1(C2=NN(C3=CC=CC=C3)N=C2CC4=CC=CC=C4)=CC=CC=C1
322,322,CC(C1=CC=CC=C1)C2=NN(C3=CC=CC=C3)N=C2C4=CC=CC=C4
323,323,N#CC(C=C1)=CC=C1N2N=C(C=N2)C3=CC=CC=C3
324,324,FC(C=C1)=CC=C1N2N=C(C=N2)C3=CC=CC=C3
325,325,ClC(C=C1)=CC=C1N2N=C(C=N2)C3=CC=CC=C3
326,326,COC(C=C1)=CC=C1N2N=C(C=N2)C3=CC=CC=C3
327,327,O=[N+](C(C=C1)=CC=C1N2N=C(C=N2)C3=CC=CC=C3)[O-]
328,328,O=C(C1=CC=CC=C1)C(C=C2)=CC=C2N3N=C(C=N3)C4=CC=CC=C4
329,329,C1(C2=NN(C3=CC=NC=C3)N=C2)=CC=CC=C1
330,330,C1(C2=NN(C3=NC=CC=C3)N=C2)=CC=CC=C1
331,331,C1(C2=NN(C3=CC=CC4=C3C=CC=C4)N=C2)=CC=CC=C1
332,332,FC(C=C1)=CC=C1C2=NN(C3=CC=CC=C3)N=C2
333,333,FC(C=C1)=CC=C1C2=NN(C3=CC=C(C#N)C=C3)N=C2
334,334,FC(C=C1)=CC=C1C2=NN(C3=CC=C(F)C=C3)N=C2
335,335,FC(C=C1)=CC=C1C2=NN(C3=CC=C(Cl)C=C3)N=C2
336,336,FC(C=C1)=CC=C1C2=NN(C3=CC=C(OC)C=C3)N=C2
337,337,COC(C=C1)=CC=C1C2=NN(C3=CC=CC=C3)N=C2
338,338,COC(C=C1)=CC=C1C2=NN(C3=CC=C(C#N)C=C3)N=C2
339,339,FC(C=C1)=CC=C1N2N=C(C=N2)C3=CC=C(OC)C=C3
340,340,ClC(C=C1)=CC=C1N2N=C(C=N2)C3=CC=C(OC)C=C3
341,341,COC(C=C1)=CC=C1N2N=C(C=N2)C3=CC=C(OC)C=C3
342,342,ClC(C=C1)=CC=C1C2=NN(C3=CC=CC=C3)N=C2
343,343,ClC(C=C1)=CC=C1C2=NN(C3=CC=C(C#N)C=C3)N=C2
344,344,ClC(C=C1)=CC=C1C2=NN(C3=CC=C(F)C=C3)N=C2
345,345,ClC(C=C1)=CC=C1C2=NN(C3=CC=C(Cl)C=C3)N=C2
346,346,ClC(C=C1)=CC=C1C2=NN(C3=CC=C(OC)C=C3)N=C2
347,347,C=C(C1=CC=CC=C1)C2=NN(C3=CC=C(N4N=C(C(C5=CC=CC=C5)=C)C(C6=CC=CC=C6)=N4)C=C3)N=C2C7=CC=CC=C7
348,348,O=C(NCCCCC(NC(OC(C)(C)C)=O)C(OC)=O)CC(C=C1)=CC=C1N2N=C(C=N2)C3=CC=CC=C3
349,349,N1(C2=CC=CC=C2)N=CC(C3=CC=CC=C3)=N1
350,350,COC(C=C1)=CC=C1N2N=CC(C3=CC=CC=C3)=N2
351,351,CN(C)C(C=C1)=CC=C1N2N=CC(C3=CC=CC=C3)=N2
352,352,N1(C2=CC=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=C2)N=CC(C5=CC=CC=C5)=N1
353,353,N#CC1=NN(N=C1C2=CC=CC=C2)C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3
354,354,O=C(C)C1=NN(N=C1C2=CC=CC=C2)C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3
355,355,O=C(C1=CC=CC=C1)C2=NN(N=C2C3=CC=CC=C3)C4=CC=C(N(C5=CC=CC=C5)C6=CC=CC=C6)C=C4
356,356,O=C(OCC)C1=NN(N=C1C2=CC=CC=C2)C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3
357,357,O=C(C1=CC=CC=C1)C2=NN(N=C2C3=CC=CC=C3)C4=CC=CC=C4
358,358,O=C(C1=CC=CC=C1)C2=NN(N=C2C3=CC=CC=C3)C4=CC=C(OC)C=C4
359,359,O=C(C1=CC=CC=C1)C2=NN(N=C2C3=CC=CC=C3)C4=CC=C(N(C)C)C=C4
360,360,O=C(C1=CC=CC=C1)C2=NN(N=C2C3=CC=CC=C3)C4=CC=C(N5C6=C(C=CC=C6)C7=C5C=CC=C7)C=C4
361,361,O=C(C1=CC=C(F)C=C1)C2=NN(N=C2C3=CC=CC=C3)C4=CC=C(N(C5=CC=CC=C5)C6=CC=CC=C6)C=C4
362,362,O=C(C1=CC=C(Cl)C=C1)C2=NN(N=C2C3=CC=CC=C3)C4=CC=C(N(C5=CC=CC=C5)C6=CC=CC=C6)C=C4
363,363,O=C(C1=CC=C(Br)C=C1)C2=NN(N=C2C3=CC=CC=C3)C4=CC=C(N(C5=CC=CC=C5)C6=CC=CC=C6)C=C4
364,364,O=C(C1=C(F)C(F)=C(F)C(F)=C1F)C2=NN(N=C2C3=CC=CC=C3)C4=CC=C(N(C5=CC=CC=C5)C6=CC=CC=C6)C=C4
365,365,O=C(C1=CC=C(C=CC=C2)C2=C1)C3=NN(N=C3C4=CC=CC=C4)C5=CC=C(N(C6=CC=CC=C6)C7=CC=CC=C7)C=C5
366,366,O=C(C1=CC=CC=C1)C2=NN(N=C2C3=CC=C([Si](C)(C)C)C=C3)C4=CC=C(N(C5=CC=CC=C5)C6=CC=CC=C6)C=C4
367,367,O=C(C1=CC=CC=C1)C2=NN(N=C2)C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3
368,368,O=C(C1=CC=CC=C1)C2=NN(N=C2C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)C6=CC=C(N(C7=CC=CC=C7)C8=CC=CC=C8)C=C6
369,369,O=C(C1=CC=CC=C1F)C2=NN(N=C2C3=CC=CC=C3)C4=CC=C(N(C5=CC=CC=C5)C6=CC=CC=C6)C=C4
370,370,O=C(C1=C(F)C=CC=C1F)C2=NN(N=C2C3=CC=CC=C3)C4=CC=C(N(C5=CC=CC=C5)C6=CC=CC=C6)C=C4
371,371,CC(C=C1C)=[N+]([B-](F)(N2C(C)=C3)F)C1=CC2=C3C
372,372,CC1=CC2=[N+]3C(C=C2O1)=CC1=CC2=C(C=C(C)O2)N1[B-]3(F)F
373,373,CC1=CC2=C(O1)C=C3N2[B-](F)(F)[N+]4=C5C=C(C)OC5=CC4=C3C(F)(F)F
374,374,F[B-]([N+]1=C2C=C(C3=CC=C(OC)C=C3)OC2=CC1=C4)(F)N5C4=CC(O6)=C5C=C6C7=CC=C(OC)C=C7
375,375,F[B-]([N+]1=C2C=C(C3=CC=C(OC)C=C3)OC2=CC1=C4C(F)(F)F)(F)N5C4=CC(O6)=C5C=C6C7=CC=C(OC)C=C7
376,376,F[B-]([N+]1=C2C=C(C3=CC=CC=C3)OC2=CC1=C4)(F)N5C4=CC(O6)=C5C=C6C7=CC=CC=C7
377,377,F[B-]([N+]1=C2C=C(C3=C(OC)C=CC=C3)OC2=CC1=C4)(F)N5C4=CC(O6)=C5C=C6C7=CC=CC=C7OC
378,378,F[B-]([N+]1=C2C=C(C3=CC=C(C(C)C)C=C3)OC2=CC1=C4)(F)N5C4=CC(O6)=C5C=C6C7=CC=C(C(C)C)C=C7
379,379,F[B-]([N+]1=C2C=C(C3=C(C(C)C)C=CC=C3)OC2=CC1=C4)(F)N5C4=CC(O6)=C5C=C6C7=CC=CC=C7C(C)C
380,380,F[B-]([N+]1=C2C=C(C3=C(OC)C=CC(OC)=C3)OC2=CC1=C4)(F)N5C4=CC(O6)=C5C=C6C7=CC(OC)=CC=C7OC
381,381,F[B-]([N+]1=C2C=C(C3=C(OC)C=C(OC)C=C3)OC2=CC1=C4)(F)N5C4=CC(O6)=C5C=C6C7=CC=C(OC)C=C7OC
382,382,F[B-]([N+]1=C2C=C(C)OC2=CC1=C3)(F)N4C3=C(C)C=C4C
383,383,CC1=CC2=C(O1)C=C3N2[B-](F)(F)[N+]4=C5C=C(C6=CC=CC=C6)OC5=CC4=C3
384,384,F[B-]([N+]1=C2C=C(C3=C(OC)C=C(OC)C=C3)OC2=CC1=C4)(F)N5C4=C(C)C=C5C
385,385,O=C1N(CCCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=C(N)C=C4
386,386,O=C1N(CCCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=C(OC)C=C4
387,387,O=C1N(CCCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=C(C)C=C4
388,388,O=C1N(CCCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=C([H])C=C4
389,389,O=C1N(CCCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=C(F)C=C4
390,390,O=C1N(CCCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=C(C(F)(F)F)C=C4
391,391,O=C1N(CCCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=C(C#N)C=C4
392,392,O=C1N(CCCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC(C#N)=C(C#N)C=C4
393,393,CC1=CC=C(NCCC)C2=NC(C)(C)N=C21
394,394,CCCNC1=CC=C([N+]([O-])=O)C2=NNN=C12
395,395,CCCNC1=CC=C([N+]([O-])=O)C2=NSN=C12
